Daily hospital occupancy,value_t-1,value_t-2,value_t-3,value_t-4,value_t-5,value_t-6,value_t-7,country_Belgium,country_Croatia,country_Cyprus,country_Czechia,country_Denmark,country_Estonia,country_Iceland,country_Ireland,country_Italy,country_Lithuania,country_Netherlands,country_Norway,country_Portugal,country_Slovenia,country_Spain
0.581,0.508,0.491,0.454,0.409,0.36,0.321,0.268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.673,0.581,0.508,0.491,0.454,0.409,0.36,0.321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.744,0.673,0.581,0.508,0.491,0.454,0.409,0.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.817,0.744,0.673,0.581,0.508,0.491,0.454,0.409,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.921,0.817,0.744,0.673,0.581,0.508,0.491,0.454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1022,0.0921,0.0817,0.0744,0.0673,0.0581,0.0508,0.0491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1153,0.1022,0.0921,0.0817,0.0744,0.0673,0.0581,0.0508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1285,0.1153,0.1022,0.0921,0.0817,0.0744,0.0673,0.0581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1426,0.1285,0.1153,0.1022,0.0921,0.0817,0.0744,0.0673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1575,0.1426,0.1285,0.1153,0.1022,0.0921,0.0817,0.0744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.169,0.1575,0.1426,0.1285,0.1153,0.1022,0.0921,0.0817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.175,0.169,0.1575,0.1426,0.1285,0.1153,0.1022,0.0921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1792,0.175,0.169,0.1575,0.1426,0.1285,0.1153,0.1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1846,0.1792,0.175,0.169,0.1575,0.1426,0.1285,0.1153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1848,0.1846,0.1792,0.175,0.169,0.1575,0.1426,0.1285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1923,0.1848,0.1846,0.1792,0.175,0.169,0.1575,0.1426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.202,0.1923,0.1848,0.1846,0.1792,0.175,0.169,0.1575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1954,0.202,0.1923,0.1848,0.1846,0.1792,0.175,0.169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1941,0.1954,0.202,0.1923,0.1848,0.1846,0.1792,0.175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1949,0.1941,0.1954,0.202,0.1923,0.1848,0.1846,0.1792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1969,0.1949,0.1941,0.1954,0.202,0.1923,0.1848,0.1846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1893,0.1969,0.1949,0.1941,0.1954,0.202,0.1923,0.1848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1914,0.1893,0.1969,0.1949,0.1941,0.1954,0.202,0.1923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1948,0.1914,0.1893,0.1969,0.1949,0.1941,0.1954,0.202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1823,0.1948,0.1914,0.1893,0.1969,0.1949,0.1941,0.1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1727,0.1823,0.1948,0.1914,0.1893,0.1969,0.1949,0.1941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.162,0.1727,0.1823,0.1948,0.1914,0.1893,0.1969,0.1949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1552,0.162,0.1727,0.1823,0.1948,0.1914,0.1893,0.1969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1494,0.1552,0.162,0.1727,0.1823,0.1948,0.1914,0.1893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1515,0.1494,0.1552,0.162,0.1727,0.1823,0.1948,0.1914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1529,0.1515,0.1494,0.1552,0.162,0.1727,0.1823,0.1948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1418,0.1529,0.1515,0.1494,0.1552,0.162,0.1727,0.1823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1366,0.1418,0.1529,0.1515,0.1494,0.1552,0.162,0.1727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1308,0.1366,0.1418,0.1529,0.1515,0.1494,0.1552,0.162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1258,0.1308,0.1366,0.1418,0.1529,0.1515,0.1494,0.1552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1199,0.1258,0.1308,0.1366,0.1418,0.1529,0.1515,0.1494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1203,0.1199,0.1258,0.1308,0.1366,0.1418,0.1529,0.1515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1212,0.1203,0.1199,0.1258,0.1308,0.1366,0.1418,0.1529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1104,0.1212,0.1203,0.1199,0.1258,0.1308,0.1366,0.1418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1032,0.1104,0.1212,0.1203,0.1199,0.1258,0.1308,0.1366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0984,0.1032,0.1104,0.1212,0.1203,0.1199,0.1258,0.1308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0959,0.0984,0.1032,0.1104,0.1212,0.1203,0.1199,0.1258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0898,0.0959,0.0984,0.1032,0.1104,0.1212,0.1203,0.1199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0899,0.0898,0.0959,0.0984,0.1032,0.1104,0.1212,0.1203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0916,0.0899,0.0898,0.0959,0.0984,0.1032,0.1104,0.1212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0861,0.0916,0.0899,0.0898,0.0959,0.0984,0.1032,0.1104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0831,0.0861,0.0916,0.0899,0.0898,0.0959,0.0984,0.1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.771,0.831,0.861,0.916,0.899,0.898,0.959,0.984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.754,0.771,0.831,0.861,0.916,0.899,0.898,0.959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.719,0.754,0.771,0.831,0.861,0.916,0.899,0.898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.744,0.719,0.754,0.771,0.831,0.861,0.916,0.899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.726,0.744,0.719,0.754,0.771,0.831,0.861,0.916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.693,0.726,0.744,0.719,0.754,0.771,0.831,0.861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.652,0.693,0.726,0.744,0.719,0.754,0.771,0.831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.591,0.652,0.693,0.726,0.744,0.719,0.754,0.771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.574,0.591,0.652,0.693,0.726,0.744,0.719,0.754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.55,0.574,0.591,0.652,0.693,0.726,0.744,0.719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.554,0.55,0.574,0.591,0.652,0.693,0.726,0.744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.331,0.322,0.304,0.317,0.312,0.329,0.357,0.359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.31,0.331,0.322,0.304,0.317,0.312,0.329,0.357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.297,0.31,0.331,0.322,0.304,0.317,0.312,0.329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.274,0.297,0.31,0.331,0.322,0.304,0.317,0.312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.264,0.274,0.297,0.31,0.331,0.322,0.304,0.317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.242,0.264,0.274,0.297,0.31,0.331,0.322,0.304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.242,0.242,0.264,0.274,0.297,0.31,0.331,0.322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.149,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.164,0.149,0.127,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.304,0.164,0.149,0.127,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.409,0.304,0.164,0.149,0.127,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.506,0.409,0.304,0.164,0.149,0.127,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.779,0.506,0.409,0.304,0.164,0.149,0.127,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.908,0.779,0.506,0.409,0.304,0.164,0.149,0.127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1263,0.0908,0.0779,0.0506,0.0409,0.0304,0.0164,0.0149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1641,0.1263,0.0908,0.0779,0.0506,0.0409,0.0304,0.0164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2141,0.1641,0.1263,0.0908,0.0779,0.0506,0.0409,0.0304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2856,0.2141,0.1641,0.1263,0.0908,0.0779,0.0506,0.0409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3218,0.2856,0.2141,0.1641,0.1263,0.0908,0.0779,0.0506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4207,0.3218,0.2856,0.2141,0.1641,0.1263,0.0908,0.0779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5049,0.4207,0.3218,0.2856,0.2141,0.1641,0.1263,0.0908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5915,0.5049,0.4207,0.3218,0.2856,0.2141,0.1641,0.1263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6866,0.5915,0.5049,0.4207,0.3218,0.2856,0.2141,0.1641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7803,0.6866,0.5915,0.5049,0.4207,0.3218,0.2856,0.2141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8754,0.7803,0.6866,0.5915,0.5049,0.4207,0.3218,0.2856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.989,0.8754,0.7803,0.6866,0.5915,0.5049,0.4207,0.3218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.11335,0.0989,0.08754,0.07803,0.06866,0.05915,0.05049,0.04207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.12876,0.11335,0.0989,0.08754,0.07803,0.06866,0.05915,0.05049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.14954,0.12876,0.11335,0.0989,0.08754,0.07803,0.06866,0.05915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1662,0.14954,0.12876,0.11335,0.0989,0.08754,0.07803,0.06866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.18255,0.1662,0.14954,0.12876,0.11335,0.0989,0.08754,0.07803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.18675,0.18255,0.1662,0.14954,0.12876,0.11335,0.0989,0.08754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.20565,0.18675,0.18255,0.1662,0.14954,0.12876,0.11335,0.0989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.22855,0.20565,0.18675,0.18255,0.1662,0.14954,0.12876,0.11335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.23896,0.22855,0.20565,0.18675,0.18255,0.1662,0.14954,0.12876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.25333,0.23896,0.22855,0.20565,0.18675,0.18255,0.1662,0.14954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.26601,0.25333,0.23896,0.22855,0.20565,0.18675,0.18255,0.1662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.28365,0.26601,0.25333,0.23896,0.22855,0.20565,0.18675,0.18255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.29761,0.28365,0.26601,0.25333,0.23896,0.22855,0.20565,0.18675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.30532,0.29761,0.28365,0.26601,0.25333,0.23896,0.22855,0.20565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.31292,0.30532,0.29761,0.28365,0.26601,0.25333,0.23896,0.22855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.31776,0.31292,0.30532,0.29761,0.28365,0.26601,0.25333,0.23896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32215,0.31776,0.31292,0.30532,0.29761,0.28365,0.26601,0.25333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32438,0.32215,0.31776,0.31292,0.30532,0.29761,0.28365,0.26601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32593,0.32438,0.32215,0.31776,0.31292,0.30532,0.29761,0.28365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32809,0.32593,0.32438,0.32215,0.31776,0.31292,0.30532,0.29761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.33004,0.32809,0.32593,0.32438,0.32215,0.31776,0.31292,0.30532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32926,0.33004,0.32809,0.32593,0.32438,0.32215,0.31776,0.31292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32874,0.32926,0.33004,0.32809,0.32593,0.32438,0.32215,0.31776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3251,0.32874,0.32926,0.33004,0.32809,0.32593,0.32438,0.32215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32178,0.3251,0.32874,0.32926,0.33004,0.32809,0.32593,0.32438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32004,0.32178,0.3251,0.32874,0.32926,0.33004,0.32809,0.32593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.31739,0.32004,0.32178,0.3251,0.32874,0.32926,0.33004,0.32809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.31525,0.31739,0.32004,0.32178,0.3251,0.32874,0.32926,0.33004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3119,0.31525,0.31739,0.32004,0.32178,0.3251,0.32874,0.32926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.31283,0.3119,0.31525,0.31739,0.32004,0.32178,0.3251,0.32874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.31197,0.31283,0.3119,0.31525,0.31739,0.32004,0.32178,0.3251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.30722,0.31197,0.31283,0.3119,0.31525,0.31739,0.32004,0.32178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.29829,0.30722,0.31197,0.31283,0.3119,0.31525,0.31739,0.32004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.28598,0.29829,0.30722,0.31197,0.31283,0.3119,0.31525,0.31739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2774,0.28598,0.29829,0.30722,0.31197,0.31283,0.3119,0.31525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.27668,0.2774,0.28598,0.29829,0.30722,0.31197,0.31283,0.3119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.27479,0.27668,0.2774,0.28598,0.29829,0.30722,0.31197,0.31283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.26605,0.27479,0.27668,0.2774,0.28598,0.29829,0.30722,0.31197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.26189,0.26605,0.27479,0.27668,0.2774,0.28598,0.29829,0.30722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.25138,0.26189,0.26605,0.27479,0.27668,0.2774,0.28598,0.29829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.24241,0.25138,0.26189,0.26605,0.27479,0.27668,0.2774,0.28598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.23635,0.24241,0.25138,0.26189,0.26605,0.27479,0.27668,0.2774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.23381,0.23635,0.24241,0.25138,0.26189,0.26605,0.27479,0.27668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.22309,0.23381,0.23635,0.24241,0.25138,0.26189,0.26605,0.27479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.21586,0.22309,0.23381,0.23635,0.24241,0.25138,0.26189,0.26605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.21005,0.21586,0.22309,0.23381,0.23635,0.24241,0.25138,0.26189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.19843,0.21005,0.21586,0.22309,0.23381,0.23635,0.24241,0.25138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.19147,0.19843,0.21005,0.21586,0.22309,0.23381,0.23635,0.24241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.18896,0.19147,0.19843,0.21005,0.21586,0.22309,0.23381,0.23635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.18743,0.18896,0.19147,0.19843,0.21005,0.21586,0.22309,0.23381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.18302,0.18743,0.18896,0.19147,0.19843,0.21005,0.21586,0.22309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.17697,0.18302,0.18743,0.18896,0.19147,0.19843,0.21005,0.21586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.17102,0.17697,0.18302,0.18743,0.18896,0.19147,0.19843,0.21005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.16485,0.17102,0.17697,0.18302,0.18743,0.18896,0.19147,0.19843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.15804,0.16485,0.17102,0.17697,0.18302,0.18743,0.18896,0.19147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.14868,0.15804,0.16485,0.17102,0.17697,0.18302,0.18743,0.18896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.14645,0.14868,0.15804,0.16485,0.17102,0.17697,0.18302,0.18743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.14538,0.14645,0.14868,0.15804,0.16485,0.17102,0.17697,0.18302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.13817,0.14538,0.14645,0.14868,0.15804,0.16485,0.17102,0.17697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.13065,0.13817,0.14538,0.14645,0.14868,0.15804,0.16485,0.17102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.12308,0.13065,0.13817,0.14538,0.14645,0.14868,0.15804,0.16485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.116,0.12308,0.13065,0.13817,0.14538,0.14645,0.14868,0.15804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.11175,0.116,0.12308,0.13065,0.13817,0.14538,0.14645,0.14868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.11073,0.11175,0.116,0.12308,0.13065,0.13817,0.14538,0.14645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.10956,0.11073,0.11175,0.116,0.12308,0.13065,0.13817,0.14538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.10707,0.10956,0.11073,0.11175,0.116,0.12308,0.13065,0.13817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.103,0.10707,0.10956,0.11073,0.11175,0.116,0.12308,0.13065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.09909,0.103,0.10707,0.10956,0.11073,0.11175,0.116,0.12308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.09552,0.09909,0.103,0.10707,0.10956,0.11073,0.11175,0.116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.09267,0.09552,0.09909,0.103,0.10707,0.10956,0.11073,0.11175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.09166,0.09267,0.09552,0.09909,0.103,0.10707,0.10956,0.11073,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08726,0.09166,0.09267,0.09552,0.09909,0.103,0.10707,0.10956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08438,0.08726,0.09166,0.09267,0.09552,0.09909,0.103,0.10707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08234,0.08438,0.08726,0.09166,0.09267,0.09552,0.09909,0.103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7868,0.8234,0.8438,0.8726,0.9166,0.9267,0.9552,0.9909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7569,0.7868,0.8234,0.8438,0.8726,0.9166,0.9267,0.9552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.713,0.7569,0.7868,0.8234,0.8438,0.8726,0.9166,0.9267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6822,0.713,0.7569,0.7868,0.8234,0.8438,0.8726,0.9166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6523,0.6822,0.713,0.7569,0.7868,0.8234,0.8438,0.8726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6324,0.6523,0.6822,0.713,0.7569,0.7868,0.8234,0.8438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6095,0.6324,0.6523,0.6822,0.713,0.7569,0.7868,0.8234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5841,0.6095,0.6324,0.6523,0.6822,0.713,0.7569,0.7868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5617,0.5841,0.6095,0.6324,0.6523,0.6822,0.713,0.7569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5295,0.5617,0.5841,0.6095,0.6324,0.6523,0.6822,0.713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5151,0.5295,0.5617,0.5841,0.6095,0.6324,0.6523,0.6822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5012,0.5151,0.5295,0.5617,0.5841,0.6095,0.6324,0.6523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4844,0.5012,0.5151,0.5295,0.5617,0.5841,0.6095,0.6324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4569,0.4844,0.5012,0.5151,0.5295,0.5617,0.5841,0.6095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4367,0.4569,0.4844,0.5012,0.5151,0.5295,0.5617,0.5841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.412,0.4367,0.4569,0.4844,0.5012,0.5151,0.5295,0.5617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3967,0.412,0.4367,0.4569,0.4844,0.5012,0.5151,0.5295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3803,0.3967,0.412,0.4367,0.4569,0.4844,0.5012,0.5151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3696,0.3803,0.3967,0.412,0.4367,0.4569,0.4844,0.5012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3478,0.3696,0.3803,0.3967,0.412,0.4367,0.4569,0.4844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3276,0.3478,0.3696,0.3803,0.3967,0.412,0.4367,0.4569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3035,0.3276,0.3478,0.3696,0.3803,0.3967,0.412,0.4367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2793,0.3035,0.3276,0.3478,0.3696,0.3803,0.3967,0.412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2626,0.2793,0.3035,0.3276,0.3478,0.3696,0.3803,0.3967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2462,0.2626,0.2793,0.3035,0.3276,0.3478,0.3696,0.3803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2165,0.2462,0.2626,0.2793,0.3035,0.3276,0.3478,0.3696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1968,0.2165,0.2462,0.2626,0.2793,0.3035,0.3276,0.3478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1717,0.1968,0.2165,0.2462,0.2626,0.2793,0.3035,0.3276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1618,0.1717,0.1968,0.2165,0.2462,0.2626,0.2793,0.3035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1461,0.1618,0.1717,0.1968,0.2165,0.2462,0.2626,0.2793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1357,0.1461,0.1618,0.1717,0.1968,0.2165,0.2462,0.2626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1258,0.1357,0.1461,0.1618,0.1717,0.1968,0.2165,0.2462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1216,0.1258,0.1357,0.1461,0.1618,0.1717,0.1968,0.2165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1183,0.1216,0.1258,0.1357,0.1461,0.1618,0.1717,0.1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1112,0.1183,0.1216,0.1258,0.1357,0.1461,0.1618,0.1717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1045,0.1112,0.1183,0.1216,0.1258,0.1357,0.1461,0.1618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1035,0.1045,0.1112,0.1183,0.1216,0.1258,0.1357,0.1461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1011,0.1035,0.1045,0.1112,0.1183,0.1216,0.1258,0.1357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1019,0.1011,0.1035,0.1045,0.1112,0.1183,0.1216,0.1258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1018,0.1019,0.1011,0.1035,0.1045,0.1112,0.1183,0.1216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.101,0.1018,0.1019,0.1011,0.1035,0.1045,0.1112,0.1183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.097,0.101,0.1018,0.1019,0.1011,0.1035,0.1045,0.1112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.094,0.097,0.101,0.1018,0.1019,0.1011,0.1035,0.1045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
