Daily hospital occupancy,value_t-1,value_t-2,value_t-3,value_t-4,value_t-5,value_t-6,value_t-7,country_Belgium,country_Croatia,country_Cyprus,country_Czechia,country_Denmark,country_Estonia,country_Iceland,country_Ireland,country_Italy,country_Lithuania,country_Netherlands,country_Norway,country_Portugal,country_Slovenia,country_Spain
179,159,156,150,150,134,120,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,179,159,156,150,150,134,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201,194,179,159,156,150,150,134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
221,201,194,179,159,156,150,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,221,201,194,179,159,156,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
234,240,221,201,194,179,159,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,234,240,221,201,194,179,159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,238,234,240,221,201,194,179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,244,238,234,240,221,201,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
274,260,244,238,234,240,221,201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
298,274,260,244,238,234,240,221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315,298,274,260,244,238,234,240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
324,315,298,274,260,244,238,234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310,324,315,298,274,260,244,238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
311,310,324,315,298,274,260,244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
312,311,310,324,315,298,274,260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
319,312,311,310,324,315,298,274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
344,319,312,311,310,324,315,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
354,344,319,312,311,310,324,315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
327,354,344,319,312,311,310,324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
330,327,354,344,319,312,311,310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
327,330,327,354,344,319,312,311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
322,327,330,327,354,344,319,312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
325,322,327,330,327,354,344,319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
327,325,322,327,330,327,354,344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
306,327,325,322,327,330,327,354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315,306,327,325,322,327,330,327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
307,315,306,327,325,322,327,330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
295,307,315,306,327,325,322,327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
279,295,307,315,306,327,325,322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283,279,295,307,315,306,327,325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
291,283,279,295,307,315,306,327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
279,291,283,279,295,307,315,306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
282,279,291,283,279,295,307,315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
285,282,279,291,283,279,295,307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
275,285,282,279,291,283,279,295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254,275,285,282,279,291,283,279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254,254,275,285,282,279,291,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
276,254,254,275,285,282,279,291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
273,276,254,254,275,285,282,279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
274,273,276,254,254,275,285,282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
290,274,273,276,254,254,275,285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
287,290,274,273,276,254,254,275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
275,287,290,274,273,276,254,254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
277,275,287,290,274,273,276,254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
291,277,275,287,290,274,273,276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
291,291,277,275,287,290,274,273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
269,291,291,277,275,287,290,274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
247,269,291,291,277,275,287,290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
253,247,269,291,291,277,275,287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,253,247,269,291,291,277,275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,243,253,247,269,291,291,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
360,321,268,253,255,239,237,235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
409,360,321,268,253,255,239,237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
454,409,360,321,268,253,255,239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
491,454,409,360,321,268,253,255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
508,491,454,409,360,321,268,253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
581,508,491,454,409,360,321,268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673,581,508,491,454,409,360,321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
744,673,581,508,491,454,409,360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
817,744,673,581,508,491,454,409,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
921,817,744,673,581,508,491,454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1022,921,817,744,673,581,508,491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1153,1022,921,817,744,673,581,508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1285,1153,1022,921,817,744,673,581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1426,1285,1153,1022,921,817,744,673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1575,1426,1285,1153,1022,921,817,744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1690,1575,1426,1285,1153,1022,921,817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1750,1690,1575,1426,1285,1153,1022,921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1792,1750,1690,1575,1426,1285,1153,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1846,1792,1750,1690,1575,1426,1285,1153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1848,1846,1792,1750,1690,1575,1426,1285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1923,1848,1846,1792,1750,1690,1575,1426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,1923,1848,1846,1792,1750,1690,1575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1954,2020,1923,1848,1846,1792,1750,1690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1941,1954,2020,1923,1848,1846,1792,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1949,1941,1954,2020,1923,1848,1846,1792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1969,1949,1941,1954,2020,1923,1848,1846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1893,1969,1949,1941,1954,2020,1923,1848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1914,1893,1969,1949,1941,1954,2020,1923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1948,1914,1893,1969,1949,1941,1954,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1823,1948,1914,1893,1969,1949,1941,1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1727,1823,1948,1914,1893,1969,1949,1941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1620,1727,1823,1948,1914,1893,1969,1949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1552,1620,1727,1823,1948,1914,1893,1969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1494,1552,1620,1727,1823,1948,1914,1893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1515,1494,1552,1620,1727,1823,1948,1914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1529,1515,1494,1552,1620,1727,1823,1948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1418,1529,1515,1494,1552,1620,1727,1823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1366,1418,1529,1515,1494,1552,1620,1727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1308,1366,1418,1529,1515,1494,1552,1620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1258,1308,1366,1418,1529,1515,1494,1552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1199,1258,1308,1366,1418,1529,1515,1494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1203,1199,1258,1308,1366,1418,1529,1515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1212,1203,1199,1258,1308,1366,1418,1529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1104,1212,1203,1199,1258,1308,1366,1418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1032,1104,1212,1203,1199,1258,1308,1366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
984,1032,1104,1212,1203,1199,1258,1308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
959,984,1032,1104,1212,1203,1199,1258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
898,959,984,1032,1104,1212,1203,1199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
899,898,959,984,1032,1104,1212,1203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
916,899,898,959,984,1032,1104,1212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
861,916,899,898,959,984,1032,1104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
831,861,916,899,898,959,984,1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
771,831,861,916,899,898,959,984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
754,771,831,861,916,899,898,959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
719,754,771,831,861,916,899,898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
744,719,754,771,831,861,916,899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
726,744,719,754,771,831,861,916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
693,726,744,719,754,771,831,861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
652,693,726,744,719,754,771,831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
591,652,693,726,744,719,754,771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
574,591,652,693,726,744,719,754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,574,591,652,693,726,744,719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
554,550,574,591,652,693,726,744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
331,322,304,317,312,329,357,359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310,331,322,304,317,312,329,357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
297,310,331,322,304,317,312,329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
274,297,310,331,322,304,317,312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
264,274,297,310,331,322,304,317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,264,274,297,310,331,322,304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,242,264,274,297,310,331,322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
149,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,149,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
304,164,149,127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
409,304,164,149,127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
506,409,304,164,149,127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
779,506,409,304,164,149,127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
908,779,506,409,304,164,149,127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1263,908,779,506,409,304,164,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1641,1263,908,779,506,409,304,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2141,1641,1263,908,779,506,409,304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2856,2141,1641,1263,908,779,506,409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3218,2856,2141,1641,1263,908,779,506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4207,3218,2856,2141,1641,1263,908,779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5049,4207,3218,2856,2141,1641,1263,908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5915,5049,4207,3218,2856,2141,1641,1263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6866,5915,5049,4207,3218,2856,2141,1641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7803,6866,5915,5049,4207,3218,2856,2141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8754,7803,6866,5915,5049,4207,3218,2856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9890,8754,7803,6866,5915,5049,4207,3218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11335,9890,8754,7803,6866,5915,5049,4207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12876,11335,9890,8754,7803,6866,5915,5049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14954,12876,11335,9890,8754,7803,6866,5915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16620,14954,12876,11335,9890,8754,7803,6866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18255,16620,14954,12876,11335,9890,8754,7803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18675,18255,16620,14954,12876,11335,9890,8754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20565,18675,18255,16620,14954,12876,11335,9890,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22855,20565,18675,18255,16620,14954,12876,11335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23896,22855,20565,18675,18255,16620,14954,12876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25333,23896,22855,20565,18675,18255,16620,14954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26601,25333,23896,22855,20565,18675,18255,16620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28365,26601,25333,23896,22855,20565,18675,18255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29761,28365,26601,25333,23896,22855,20565,18675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30532,29761,28365,26601,25333,23896,22855,20565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31292,30532,29761,28365,26601,25333,23896,22855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31776,31292,30532,29761,28365,26601,25333,23896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32215,31776,31292,30532,29761,28365,26601,25333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32438,32215,31776,31292,30532,29761,28365,26601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32593,32438,32215,31776,31292,30532,29761,28365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32809,32593,32438,32215,31776,31292,30532,29761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33004,32809,32593,32438,32215,31776,31292,30532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32926,33004,32809,32593,32438,32215,31776,31292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32874,32926,33004,32809,32593,32438,32215,31776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32510,32874,32926,33004,32809,32593,32438,32215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32178,32510,32874,32926,33004,32809,32593,32438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32004,32178,32510,32874,32926,33004,32809,32593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31739,32004,32178,32510,32874,32926,33004,32809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31525,31739,32004,32178,32510,32874,32926,33004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31190,31525,31739,32004,32178,32510,32874,32926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31283,31190,31525,31739,32004,32178,32510,32874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31197,31283,31190,31525,31739,32004,32178,32510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30722,31197,31283,31190,31525,31739,32004,32178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29829,30722,31197,31283,31190,31525,31739,32004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28598,29829,30722,31197,31283,31190,31525,31739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27740,28598,29829,30722,31197,31283,31190,31525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27668,27740,28598,29829,30722,31197,31283,31190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27479,27668,27740,28598,29829,30722,31197,31283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26605,27479,27668,27740,28598,29829,30722,31197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26189,26605,27479,27668,27740,28598,29829,30722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25138,26189,26605,27479,27668,27740,28598,29829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24241,25138,26189,26605,27479,27668,27740,28598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23635,24241,25138,26189,26605,27479,27668,27740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23381,23635,24241,25138,26189,26605,27479,27668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22309,23381,23635,24241,25138,26189,26605,27479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21586,22309,23381,23635,24241,25138,26189,26605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21005,21586,22309,23381,23635,24241,25138,26189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19843,21005,21586,22309,23381,23635,24241,25138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19147,19843,21005,21586,22309,23381,23635,24241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18896,19147,19843,21005,21586,22309,23381,23635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18743,18896,19147,19843,21005,21586,22309,23381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18302,18743,18896,19147,19843,21005,21586,22309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17697,18302,18743,18896,19147,19843,21005,21586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17102,17697,18302,18743,18896,19147,19843,21005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16485,17102,17697,18302,18743,18896,19147,19843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15804,16485,17102,17697,18302,18743,18896,19147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14868,15804,16485,17102,17697,18302,18743,18896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14645,14868,15804,16485,17102,17697,18302,18743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14538,14645,14868,15804,16485,17102,17697,18302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13817,14538,14645,14868,15804,16485,17102,17697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13065,13817,14538,14645,14868,15804,16485,17102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12308,13065,13817,14538,14645,14868,15804,16485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11600,12308,13065,13817,14538,14645,14868,15804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11175,11600,12308,13065,13817,14538,14645,14868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11073,11175,11600,12308,13065,13817,14538,14645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10956,11073,11175,11600,12308,13065,13817,14538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10707,10956,11073,11175,11600,12308,13065,13817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10300,10707,10956,11073,11175,11600,12308,13065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9909,10300,10707,10956,11073,11175,11600,12308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9552,9909,10300,10707,10956,11073,11175,11600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9267,9552,9909,10300,10707,10956,11073,11175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9166,9267,9552,9909,10300,10707,10956,11073,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8726,9166,9267,9552,9909,10300,10707,10956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8438,8726,9166,9267,9552,9909,10300,10707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8234,8438,8726,9166,9267,9552,9909,10300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7868,8234,8438,8726,9166,9267,9552,9909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7569,7868,8234,8438,8726,9166,9267,9552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7130,7569,7868,8234,8438,8726,9166,9267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6822,7130,7569,7868,8234,8438,8726,9166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6523,6822,7130,7569,7868,8234,8438,8726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6324,6523,6822,7130,7569,7868,8234,8438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6095,6324,6523,6822,7130,7569,7868,8234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5841,6095,6324,6523,6822,7130,7569,7868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5617,5841,6095,6324,6523,6822,7130,7569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5295,5617,5841,6095,6324,6523,6822,7130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5151,5295,5617,5841,6095,6324,6523,6822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5012,5151,5295,5617,5841,6095,6324,6523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4844,5012,5151,5295,5617,5841,6095,6324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4569,4844,5012,5151,5295,5617,5841,6095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4367,4569,4844,5012,5151,5295,5617,5841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4120,4367,4569,4844,5012,5151,5295,5617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3967,4120,4367,4569,4844,5012,5151,5295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3803,3967,4120,4367,4569,4844,5012,5151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3696,3803,3967,4120,4367,4569,4844,5012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3478,3696,3803,3967,4120,4367,4569,4844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3276,3478,3696,3803,3967,4120,4367,4569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3035,3276,3478,3696,3803,3967,4120,4367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2793,3035,3276,3478,3696,3803,3967,4120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2626,2793,3035,3276,3478,3696,3803,3967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2462,2626,2793,3035,3276,3478,3696,3803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2165,2462,2626,2793,3035,3276,3478,3696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1968,2165,2462,2626,2793,3035,3276,3478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1717,1968,2165,2462,2626,2793,3035,3276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1618,1717,1968,2165,2462,2626,2793,3035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1461,1618,1717,1968,2165,2462,2626,2793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1357,1461,1618,1717,1968,2165,2462,2626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1258,1357,1461,1618,1717,1968,2165,2462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1216,1258,1357,1461,1618,1717,1968,2165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1183,1216,1258,1357,1461,1618,1717,1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1112,1183,1216,1258,1357,1461,1618,1717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1045,1112,1183,1216,1258,1357,1461,1618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1035,1045,1112,1183,1216,1258,1357,1461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1011,1035,1045,1112,1183,1216,1258,1357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1019,1011,1035,1045,1112,1183,1216,1258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1018,1019,1011,1035,1045,1112,1183,1216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1010,1018,1019,1011,1035,1045,1112,1183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
970,1010,1018,1019,1011,1035,1045,1112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
940,970,1010,1018,1019,1011,1035,1045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
909,940,970,1010,1018,1019,1011,1035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
893,909,940,970,1010,1018,1019,1011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
844,893,909,940,970,1010,1018,1019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
833,844,893,909,940,970,1010,1018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
837,833,844,893,909,940,970,1010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
854,837,833,844,893,909,940,970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
803,854,837,833,844,893,909,940,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
821,803,854,837,833,844,893,909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
807,821,803,854,837,833,844,893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
792,807,821,803,854,837,833,844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
792,792,807,821,803,854,837,833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
781,792,792,807,821,803,854,837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
772,781,792,792,807,821,803,854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
